Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,Concentration
17,-1.78,0,1,22,1,1,3.75
17,-1.83,0,1,22,1,1,4.02
17,-3.01,0,1,22,1,1,6.15
17,-3.24,0,1,22,1,1,6.06
17,-2.83,0,1,22,1,1,6.47
17,-1.8,0,0,22,1,1,4.1
17,-1.52,0,0,22,1,1,3.64
17,-1.35,0,0,22,1,1,3.6
17,-0.388,0,0,22,1,1,0.85
17,-0.387,0,0,22,1,1,0.7
17,-1.07,0,1,22,1,1,2.79
17,-1.94,0,1,22,1,4,4.36
17,-0.418,0,0,22,1,4,0.6
17,-0.418,0,0,22,1,4,0.68
17,-0.144,0,1,22,1,4,0.77
17,-0.732,0,1,22,1,4,2.16
17,-1.94,0,1,22,1,4,4.88
17,-2.62,0,1,22,1,4,7.62
17,-2.35,0,0,22,1,4,6.48
17,-0.379,0,1,22,1,4,0.73
17,-0.463,0,1,22,1,4,1.42
17,-0.747,0,1,22,1,4,2.72
17,-1.44,0,1,22,1,4,3.95
17,-1.69,0,1,22,1,4,4.85
17,-2.49,0,1,22,1,4,5.73
17,-2.55,0,1,22,1,4,6.47
17,-3.2,0,1,22,1,4,9.45
17,-3.15,0,0,22,1,4,7.62
17,-2.39,0,0,22,1,4,6.64
17,-1.85,0,0,22,1,4,4.75
17,-1.73,0,0,22,1,4,4.01
17,-1.17,0,0,22,1,4,3.04
17,-0.9,0,0,22,1,4,1.93
17,-0.438,0,0,22,1,4,0.8
17,-3.44,0,1,19.8,1,18,0.69
17,-5.64,0,1,26,1,18,0.69
17,-5.38,0,1,30,1,18,0.75
17,-3.79,0,1,25,1,18,0.64
17,-5.68,0,1,20,1,18,0.59
17,-5.92,0,1,30,1,18,0.67
17,-0.359,0,1,25,1,31,1.05
17,-0.23,0,1,25,1,31,0.73
17,-0.323,0,1,30.1,1,31,0.94
17,-0.247,0,1,20.4,1,31,0.84
17,-0.263,0,1,20.2,1,31,0.86
17,-0.334,0,1,30,1,31,0.87
17,-0.287,0,1,30.2,1,31,0.81
17,-0.235,0,1,25.1,1,31,0.84
17,-0.171,0,1,20.7,1,31,0.93
17,-0.34,1,1,22,1,1,0.9
17,-1.91,1,1,22,1,1,2.8
17,-3.21,1,1,22,1,1,4.8
17,-4.53,1,1,22,1,1,6.8
17,-6.03,1,1,22,1,1,8.4
17,-6.42,1,1,22,1,1,9.7
17,-8.22,1,0,22,1,1,8.6
17,-5.93,1,0,22,1,1,8
18,-0.195,0,1,22,1,1,0.6
18,-0.222,0,1,22,1,1,0.7
18,-0.242,0,1,22,1,1,0.56
18,-0.651,0,1,22,1,1,1.49
18,-0.675,0,1,22,1,1,1.63
18,-0.709,0,1,22,1,1,1.88
18,-1.44,0,1,22,1,1,3.37
18,-1.69,0,1,22,1,1,3.75
18,-1.74,0,1,22,1,1,4.02
18,-2.84,0,1,22,1,1,6.15
18,-3.07,0,1,22,1,1,6.06
18,-2.72,0,1,22,1,1,6.47
18,-1.69,0,0,22,1,1,4.1
18,-1.45,0,0,22,1,1,3.64
18,-1.29,0,0,22,1,1,3.6
18,-0.373,0,0,22,1,1,0.85
18,-0.374,0,0,22,1,1,0.7
18,-1.04,0,1,22,1,1,2.79
18,-1.87,0,1,22,1,4,4.36
18,-0.408,0,0,22,1,4,0.6
18,-0.408,0,0,22,1,4,0.68
18,-0.136,0,1,22,1,4,0.77
18,-0.701,0,1,22,1,4,2.16
18,-1.85,0,1,22,1,4,4.88
18,-2.48,0,1,22,1,4,7.62
18,-2.24,0,0,22,1,4,6.48
18,-0.358,0,1,22,1,4,0.73
18,-0.446,0,1,22,1,4,1.42
18,-0.71,0,1,22,1,4,2.72
18,-1.39,0,1,22,1,4,3.95
18,-1.62,0,1,22,1,4,4.85
18,-2.37,0,1,22,1,4,5.73
18,-2.43,0,1,22,1,4,6.47
18,-3.1,0,1,22,1,4,9.45
18,-3.01,0,0,22,1,4,7.62
18,-2.29,0,0,22,1,4,6.64
18,-1.77,0,0,22,1,4,4.75
18,-1.64,0,0,22,1,4,4.01
18,-1.12,0,0,22,1,4,3.04
18,-0.859,0,0,22,1,4,1.93
18,-0.419,0,0,22,1,4,0.8
18,-3.36,0,1,19.8,1,18,0.69
18,-5.45,0,1,26,1,18,0.69
18,-5.22,0,1,30,1,18,0.75
18,-3.68,0,1,25,1,18,0.64
18,-5.51,0,1,20,1,18,0.59
18,-5.73,0,1,30,1,18,0.67
18,-0.343,0,1,25,1,31,1.05
18,-0.217,0,1,25,1,31,0.73
18,-0.309,0,1,30.1,1,31,0.94
18,-0.232,0,1,20.4,1,31,0.84
18,-0.247,0,1,20.2,1,31,0.86
18,-0.322,0,1,30,1,31,0.87
18,-0.273,0,1,30.2,1,31,0.81
18,-0.229,0,1,25.1,1,31,0.84
18,-0.165,0,1,20.7,1,31,0.93
18,-0.324,1,1,22,1,1,0.9
18,-1.83,1,1,22,1,1,2.8
18,-3.12,1,1,22,1,1,4.8
18,-4.42,1,1,22,1,1,6.8
18,-5.85,1,1,22,1,1,8.4
18,-6.22,1,1,22,1,1,9.7
18,-7.93,1,0,22,1,1,8.6
18,-5.73,1,0,22,1,1,8
19,-0.187,0,1,22,1,1,0.6
19,-0.214,0,1,22,1,1,0.7
19,-0.235,0,1,22,1,1,0.56
19,-0.628,0,1,22,1,1,1.49
19,-0.649,0,1,22,1,1,1.63
19,-0.68,0,1,22,1,1,1.88
19,-1.38,0,1,22,1,1,3.37
19,-1.61,0,1,22,1,1,3.75
19,-1.67,0,1,22,1,1,4.02
19,-2.71,0,1,22,1,1,6.15
19,-2.92,0,1,22,1,1,6.06
19,-2.62,0,1,22,1,1,6.47
19,-1.59,0,0,22,1,1,4.1
19,-1.38,0,0,22,1,1,3.64
19,-1.24,0,0,22,1,1,3.6
19,-0.362,0,0,22,1,1,0.85
19,-0.362,0,0,22,1,1,0.7
19,-1.01,0,1,22,1,1,2.79
19,-1.8,0,1,22,1,4,4.36
19,-0.401,0,0,22,1,4,0.6
19,-0.401,0,0,22,1,4,0.68
19,-0.13,0,1,22,1,4,0.77
19,-0.671,0,1,22,1,4,2.16
19,-1.77,0,1,22,1,4,4.88
19,-2.36,0,1,22,1,4,7.62
19,-2.15,0,0,22,1,4,6.48
19,-0.339,0,1,22,1,4,0.73
19,-0.428,0,1,22,1,4,1.42
19,-0.68,0,1,22,1,4,2.72
19,-1.35,0,1,22,1,4,3.95
19,-1.57,0,1,22,1,4,4.85
19,-2.27,0,1,22,1,4,5.73
19,-2.33,0,1,22,1,4,6.47
19,-3,0,1,22,1,4,9.45
19,-2.89,0,0,22,1,4,7.62
19,-2.2,0,0,22,1,4,6.64
19,-1.7,0,0,22,1,4,4.75
19,-1.57,0,0,22,1,4,4.01
19,-1.07,0,0,22,1,4,3.04
19,-0.82,0,0,22,1,4,1.93
19,-0.406,0,0,22,1,4,0.8
19,-3.28,0,1,19.8,1,18,0.69
19,-5.28,0,1,26,1,18,0.69
19,-5.07,0,1,30,1,18,0.75
19,-3.61,0,1,25,1,18,0.64
19,-5.35,0,1,20,1,18,0.59
19,-5.53,0,1,30,1,18,0.67
19,-0.326,0,1,25,1,31,1.05
19,-0.206,0,1,25,1,31,0.73
19,-0.297,0,1,30.1,1,31,0.94
19,-0.219,0,1,20.4,1,31,0.84
19,-0.234,0,1,20.2,1,31,0.86
19,-0.312,0,1,30,1,31,0.87
19,-0.262,0,1,30.2,1,31,0.81
19,-0.224,0,1,25.1,1,31,0.84
19,-0.161,0,1,20.7,1,31,0.93
19,-0.314,1,1,22,1,1,0.9
19,-1.76,1,1,22,1,1,2.8
19,-3.03,1,1,22,1,1,4.8
19,-4.29,1,1,22,1,1,6.8
19,-5.7,1,1,22,1,1,8.4
19,-6.05,1,1,22,1,1,9.7
19,-7.71,1,0,22,1,1,8.6
19,-5.59,1,0,22,1,1,8
20,-0.18,0,1,22,1,1,0.6
20,-0.206,0,1,22,1,1,0.7
20,-0.229,0,1,22,1,1,0.56
20,-0.608,0,1,22,1,1,1.49
20,-0.628,0,1,22,1,1,1.63
20,-0.658,0,1,22,1,1,1.88
20,-1.32,0,1,22,1,1,3.37
20,-1.54,0,1,22,1,1,3.75
20,-1.6,0,1,22,1,1,4.02
20,-2.59,0,1,22,1,1,6.15
20,-2.79,0,1,22,1,1,6.06
20,-2.53,0,1,22,1,1,6.47
20,-1.51,0,0,22,1,1,4.1
20,-1.33,0,0,22,1,1,3.64
20,-1.2,0,0,22,1,1,3.6
20,-0.351,0,0,22,1,1,0.85
20,-0.351,0,0,22,1,1,0.7
20,-0.98,0,1,22,1,1,2.79
20,-1.74,0,1,22,1,4,4.36
20,-0.393,0,0,22,1,4,0.6
20,-0.393,0,0,22,1,4,0.68
20,-0.124,0,1,22,1,4,0.77
20,-0.643,0,1,22,1,4,2.16
20,-1.7,0,1,22,1,4,4.88
20,-2.26,0,1,22,1,4,7.62
20,-2.07,0,0,22,1,4,6.48
20,-0.322,0,1,22,1,4,0.73
20,-0.416,0,1,22,1,4,1.42
20,-0.658,0,1,22,1,4,2.72
20,-1.32,0,1,22,1,4,3.95
20,-1.52,0,1,22,1,4,4.85
20,-2.19,0,1,22,1,4,5.73
20,-2.24,0,1,22,1,4,6.47
20,-2.92,0,1,22,1,4,9.45
20,-2.79,0,0,22,1,4,7.62
20,-2.12,0,0,22,1,4,6.64
20,-1.64,0,0,22,1,4,4.75
20,-1.5,0,0,22,1,4,4.01
20,-1.03,0,0,22,1,4,3.04
20,-0.788,0,0,22,1,4,1.93
20,-0.395,0,0,22,1,4,0.8
20,-3.21,0,1,19.8,1,18,0.69
20,-5.11,0,1,26,1,18,0.69
20,-4.93,0,1,30,1,18,0.75
20,-3.52,0,1,25,1,18,0.64
20,-5.21,0,1,20,1,18,0.59
20,-5.39,0,1,30,1,18,0.67
20,-0.313,0,1,25,1,31,1.05
20,-0.195,0,1,25,1,31,0.73
20,-0.286,0,1,30.1,1,31,0.94
20,-0.208,0,1,20.4,1,31,0.84
20,-0.222,0,1,20.2,1,31,0.86
20,-0.305,0,1,30,1,31,0.87
20,-0.252,0,1,30.2,1,31,0.81
20,-0.219,0,1,25.1,1,31,0.84
20,-0.157,0,1,20.7,1,31,0.93
20,-0.304,1,1,22,1,1,0.9
20,-1.7,1,1,22,1,1,2.8
20,-2.95,1,1,22,1,1,4.8
20,-4.19,1,1,22,1,1,6.8
20,-5.52,1,1,22,1,1,8.4
20,-5.92,1,1,22,1,1,9.7
20,-7.46,1,0,22,1,1,8.6
20,-5.42,1,0,22,1,1,8
21,-0.175,0,1,22,1,1,0.6
21,-0.201,0,1,22,1,1,0.7
21,-0.224,0,1,22,1,1,0.56
21,-0.589,0,1,22,1,1,1.49
21,-0.608,0,1,22,1,1,1.63
21,-0.637,0,1,22,1,1,1.88
21,-1.26,0,1,22,1,1,3.37
21,-1.47,0,1,22,1,1,3.75
21,-1.54,0,1,22,1,1,4.02
21,-2.48,0,1,22,1,1,6.15
21,-2.67,0,1,22,1,1,6.06
21,-2.46,0,1,22,1,1,6.47
21,-1.43,0,0,22,1,1,4.1
21,-1.28,0,0,22,1,1,3.64
21,-1.16,0,0,22,1,1,3.6
21,-0.341,0,0,22,1,1,0.85
21,-0.342,0,0,22,1,1,0.7
21,-0.957,0,1,22,1,1,2.79
21,-1.69,0,1,22,1,4,4.36
21,-0.387,0,0,22,1,4,0.6
21,-0.387,0,0,22,1,4,0.68
21,-0.118,0,1,22,1,4,0.77
21,-0.62,0,1,22,1,4,2.16
21,-1.64,0,1,22,1,4,4.88
21,-2.17,0,1,22,1,4,7.62
21,-2,0,0,22,1,4,6.48
21,-0.308,0,1,22,1,4,0.73
21,-0.404,0,1,22,1,4,1.42
21,-0.635,0,1,22,1,4,2.72
21,-1.28,0,1,22,1,4,3.95
21,-1.48,0,1,22,1,4,4.85
21,-2.11,0,1,22,1,4,5.73
21,-2.16,0,1,22,1,4,6.47
21,-2.85,0,1,22,1,4,9.45
21,-2.69,0,0,22,1,4,7.62
21,-2.06,0,0,22,1,4,6.64
21,-1.59,0,0,22,1,4,4.75
21,-1.44,0,0,22,1,4,4.01
21,-0.992,0,0,22,1,4,3.04
21,-0.758,0,0,22,1,4,1.93
21,-0.384,0,0,22,1,4,0.8
21,-3.14,0,1,19.8,1,18,0.69
21,-4.96,0,1,26,1,18,0.69
21,-4.81,0,1,30,1,18,0.75
21,-3.44,0,1,25,1,18,0.64
21,-5.07,0,1,20,1,18,0.59
21,-5.21,0,1,30,1,18,0.67
21,-0.3,0,1,25,1,31,1.05
21,-0.186,0,1,25,1,31,0.73
21,-0.277,0,1,30.1,1,31,0.94
21,-0.199,0,1,20.4,1,31,0.84
21,-0.213,0,1,20.2,1,31,0.86
21,-0.298,0,1,30,1,31,0.87
21,-0.241,0,1,30.2,1,31,0.81
21,-0.214,0,1,25.1,1,31,0.84
21,-0.154,0,1,20.7,1,31,0.93
21,-0.295,1,1,22,1,1,0.9
21,-1.64,1,1,22,1,1,2.8
21,-2.88,1,1,22,1,1,4.8
21,-4.09,1,1,22,1,1,6.8
21,-5.41,1,1,22,1,1,8.4
21,-5.77,1,1,22,1,1,9.7
21,-7.24,1,0,22,1,1,8.6
21,-5.3,1,0,22,1,1,8
22,-0.17,0,1,22,1,1,0.6
22,-0.196,0,1,22,1,1,0.7
22,-0.22,0,1,22,1,1,0.56
22,-0.573,0,1,22,1,1,1.49
22,-0.59,0,1,22,1,1,1.63
22,-0.618,0,1,22,1,1,1.88
22,-1.22,0,1,22,1,1,3.37
22,-1.41,0,1,22,1,1,3.75
22,-1.48,0,1,22,1,1,4.02
22,-2.38,0,1,22,1,1,6.15
22,-2.58,0,1,22,1,1,6.06
22,-2.39,0,1,22,1,1,6.47
22,-1.37,0,0,22,1,1,4.1
22,-1.24,0,0,22,1,1,3.64
22,-1.12,0,0,22,1,1,3.6
22,-0.334,0,0,22,1,1,0.85
22,-0.334,0,0,22,1,1,0.7
22,-0.94,0,1,22,1,1,2.79
22,-1.64,0,1,22,1,4,4.36
22,-0.381,0,0,22,1,4,0.6
22,-0.381,0,0,22,1,4,0.68
22,-0.114,0,1,22,1,4,0.77
22,-0.599,0,1,22,1,4,2.16
22,-1.58,0,1,22,1,4,4.88
22,-2.08,0,1,22,1,4,7.62
22,-1.92,0,0,22,1,4,6.48
22,-0.295,0,1,22,1,4,0.73
22,-0.394,0,1,22,1,4,1.42
22,-0.615,0,1,22,1,4,2.72
22,-1.26,0,1,22,1,4,3.95
22,-1.44,0,1,22,1,4,4.85
22,-2.03,0,1,22,1,4,5.73
22,-2.08,0,1,22,1,4,6.47
22,-2.78,0,1,22,1,4,9.45
22,-2.61,0,0,22,1,4,7.62
22,-1.99,0,0,22,1,4,6.64
22,-1.54,0,0,22,1,4,4.75
22,-1.39,0,0,22,1,4,4.01
22,-0.96,0,0,22,1,4,3.04
22,-0.732,0,0,22,1,4,1.93
22,-0.375,0,0,22,1,4,0.8
22,-3.09,0,1,19.8,1,18,0.69
22,-4.82,0,1,26,1,18,0.69
22,-4.67,0,1,30,1,18,0.75
22,-3.36,0,1,25,1,18,0.64
22,-4.95,0,1,20,1,18,0.59
22,-5.07,0,1,30,1,18,0.67
22,-0.29,0,1,25,1,31,1.05
22,-0.178,0,1,25,1,31,0.73
22,-0.269,0,1,30.1,1,31,0.94
22,-0.191,0,1,20.4,1,31,0.84
22,-0.204,0,1,20.2,1,31,0.86
22,-0.291,0,1,30,1,31,0.87
22,-0.233,0,1,30.2,1,31,0.81
22,-0.21,0,1,25.1,1,31,0.84
22,-0.151,0,1,20.7,1,31,0.93
22,-0.289,1,1,22,1,1,0.9
22,-1.6,1,1,22,1,1,2.8
22,-2.81,1,1,22,1,1,4.8
22,-4,1,1,22,1,1,6.8
22,-5.29,1,1,22,1,1,8.4
22,-5.63,1,1,22,1,1,9.7
22,-7.04,1,0,22,1,1,8.6
22,-5.16,1,0,22,1,1,8
23,-0.165,0,1,22,1,1,0.6
23,-0.193,0,1,22,1,1,0.7
23,-0.216,0,1,22,1,1,0.56
23,-0.559,0,1,22,1,1,1.49
23,-0.578,0,1,22,1,1,1.63
23,-0.599,0,1,22,1,1,1.88
23,-1.18,0,1,22,1,1,3.37
23,-1.37,0,1,22,1,1,3.75
23,-1.43,0,1,22,1,1,4.02
23,-2.29,0,1,22,1,1,6.15
23,-2.49,0,1,22,1,1,6.06
23,-2.32,0,1,22,1,1,6.47
23,-1.31,0,0,22,1,1,4.1
23,-1.2,0,0,22,1,1,3.64
23,-1.09,0,0,22,1,1,3.6
23,-0.327,0,0,22,1,1,0.85
23,-0.327,0,0,22,1,1,0.7
23,-0.92,0,1,22,1,1,2.79
23,-1.61,0,1,22,1,4,4.36
23,-0.376,0,0,22,1,4,0.6
23,-0.376,0,0,22,1,4,0.68
23,-0.11,0,1,22,1,4,0.77
23,-0.583,0,1,22,1,4,2.16
23,-1.54,0,1,22,1,4,4.88
23,-2,0,1,22,1,4,7.62
23,-1.87,0,0,22,1,4,6.48
23,-0.285,0,1,22,1,4,0.73
23,-0.383,0,1,22,1,4,1.42
23,-0.598,0,1,22,1,4,2.72
23,-1.24,0,1,22,1,4,3.95
23,-1.41,0,1,22,1,4,4.85
23,-1.96,0,1,22,1,4,5.73
23,-2.02,0,1,22,1,4,6.47
23,-2.72,0,1,22,1,4,9.45
23,-2.53,0,0,22,1,4,7.62
23,-1.94,0,0,22,1,4,6.64
23,-1.49,0,0,22,1,4,4.75
23,-1.35,0,0,22,1,4,4.01
23,-0.932,0,0,22,1,4,3.04
23,-0.709,0,0,22,1,4,1.93
23,-0.367,0,0,22,1,4,0.8
23,-3.05,0,1,19.8,1,18,0.69
23,-4.68,0,1,26,1,18,0.69
23,-4.55,0,1,30,1,18,0.75
23,-3.28,0,1,25,1,18,0.64
23,-4.83,0,1,20,1,18,0.59
23,-4.93,0,1,30,1,18,0.67
23,-0.281,0,1,25,1,31,1.05
23,-0.171,0,1,25,1,31,0.73
23,-0.262,0,1,30.1,1,31,0.94
23,-0.185,0,1,20.4,1,31,0.84
23,-0.198,0,1,20.2,1,31,0.86
23,-0.285,0,1,30,1,31,0.87
23,-0.228,0,1,30.2,1,31,0.81
23,-0.205,0,1,25.1,1,31,0.84
23,-0.149,0,1,20.7,1,31,0.93
23,-0.282,1,1,22,1,1,0.9
23,-1.55,1,1,22,1,1,2.8
23,-2.76,1,1,22,1,1,4.8
23,-3.92,1,1,22,1,1,6.8
23,-5.15,1,1,22,1,1,8.4
23,-5.52,1,1,22,1,1,9.7
23,-6.88,1,0,22,1,1,8.6
23,-5.03,1,0,22,1,1,8
24,-0.161,0,1,22,1,1,0.6
24,-0.193,0,1,22,1,1,0.7
24,-0.212,0,1,22,1,1,0.56
24,-0.548,0,1,22,1,1,1.49
24,-0.565,0,1,22,1,1,1.63
24,-0.587,0,1,22,1,1,1.88
24,-1.14,0,1,22,1,1,3.37
24,-1.33,0,1,22,1,1,3.75
24,-1.39,0,1,22,1,1,4.02
24,-2.21,0,1,22,1,1,6.15
24,-2.41,0,1,22,1,1,6.06
24,-2.26,0,1,22,1,1,6.47
24,-1.26,0,0,22,1,1,4.1
24,-1.17,0,0,22,1,1,3.64
24,-1.06,0,0,22,1,1,3.6
24,-0.321,0,0,22,1,1,0.85
24,-0.32,0,0,22,1,1,0.7
24,-0.901,0,1,22,1,1,2.79
24,-1.58,0,1,22,1,4,4.36
24,-0.371,0,0,22,1,4,0.6
24,-0.371,0,0,22,1,4,0.68
24,-0.106,0,1,22,1,4,0.77
24,-0.567,0,1,22,1,4,2.16
24,-1.49,0,1,22,1,4,4.88
24,-1.94,0,1,22,1,4,7.62
24,-1.82,0,0,22,1,4,6.48
24,-0.275,0,1,22,1,4,0.73
24,-0.374,0,1,22,1,4,1.42
24,-0.58,0,1,22,1,4,2.72
24,-1.23,0,1,22,1,4,3.95
24,-1.37,0,1,22,1,4,4.85
24,-1.9,0,1,22,1,4,5.73
24,-1.96,0,1,22,1,4,6.47
24,-2.67,0,1,22,1,4,9.45
24,-2.47,0,0,22,1,4,7.62
24,-1.89,0,0,22,1,4,6.64
24,-1.45,0,0,22,1,4,4.75
24,-1.31,0,0,22,1,4,4.01
24,-0.908,0,0,22,1,4,3.04
24,-0.689,0,0,22,1,4,1.93
24,-0.361,0,0,22,1,4,0.8
24,-3.01,0,1,19.8,1,18,0.69
24,-4.56,0,1,26,1,18,0.69
24,-4.45,0,1,30,1,18,0.75
24,-3.23,0,1,25,1,18,0.64
24,-4.72,0,1,20,1,18,0.59
24,-4.8,0,1,30,1,18,0.67
24,-0.271,0,1,25,1,31,1.05
24,-0.164,0,1,25,1,31,0.73
24,-0.257,0,1,30.1,1,31,0.94
24,-0.179,0,1,20.4,1,31,0.84
24,-0.193,0,1,20.2,1,31,0.86
24,-0.28,0,1,30,1,31,0.87
24,-0.224,0,1,30.2,1,31,0.81
24,-0.203,0,1,25.1,1,31,0.84
24,-0.147,0,1,20.7,1,31,0.93
24,-0.278,1,1,22,1,1,0.9
24,-1.52,1,1,22,1,1,2.8
24,-2.72,1,1,22,1,1,4.8
24,-3.85,1,1,22,1,1,6.8
24,-5.04,1,1,22,1,1,8.4
24,-5.42,1,1,22,1,1,9.7
24,-6.72,1,0,22,1,1,8.6
24,-4.92,1,0,22,1,1,8
25,-0.159,0,1,22,1,1,0.6
25,-0.192,0,1,22,1,1,0.7
25,-0.209,0,1,22,1,1,0.56
25,-0.536,0,1,22,1,1,1.49
25,-0.551,0,1,22,1,1,1.63
25,-0.572,0,1,22,1,1,1.88
25,-1.11,0,1,22,1,1,3.37
25,-1.29,0,1,22,1,1,3.75
25,-1.35,0,1,22,1,1,4.02
25,-2.14,0,1,22,1,1,6.15
25,-2.33,0,1,22,1,1,6.06
25,-2.2,0,1,22,1,1,6.47
25,-1.22,0,0,22,1,1,4.1
25,-1.13,0,0,22,1,1,3.64
25,-1.04,0,0,22,1,1,3.6
25,-0.315,0,0,22,1,1,0.85
25,-0.315,0,0,22,1,1,0.7
25,-0.885,0,1,22,1,1,2.79
25,-1.54,0,1,22,1,4,4.36
25,-0.367,0,0,22,1,4,0.6
25,-0.367,0,0,22,1,4,0.68
25,-0.103,0,1,22,1,4,0.77
25,-0.549,0,1,22,1,4,2.16
25,-1.45,0,1,22,1,4,4.88
25,-1.89,0,1,22,1,4,7.62
25,-1.77,0,0,22,1,4,6.48
25,-0.265,0,1,22,1,4,0.73
25,-0.367,0,1,22,1,4,1.42
25,-0.568,0,1,22,1,4,2.72
25,-1.21,0,1,22,1,4,3.95
25,-1.34,0,1,22,1,4,4.85
25,-1.85,0,1,22,1,4,5.73
25,-1.91,0,1,22,1,4,6.47
25,-2.62,0,1,22,1,4,9.45
25,-2.4,0,0,22,1,4,7.62
25,-1.84,0,0,22,1,4,6.64
25,-1.42,0,0,22,1,4,4.75
25,-1.27,0,0,22,1,4,4.01
25,-0.884,0,0,22,1,4,3.04
25,-0.67,0,0,22,1,4,1.93
25,-0.356,0,0,22,1,4,0.8
25,-2.95,0,1,19.8,1,18,0.69
25,-4.45,0,1,26,1,18,0.69
25,-4.33,0,1,30,1,18,0.75
25,-3.16,0,1,25,1,18,0.64
25,-4.62,0,1,20,1,18,0.59
25,-4.67,0,1,30,1,18,0.67
25,-0.263,0,1,25,1,31,1.05
25,-0.158,0,1,25,1,31,0.73
25,-0.253,0,1,30.1,1,31,0.94
25,-0.174,0,1,20.4,1,31,0.84
25,-0.188,0,1,20.2,1,31,0.86
25,-0.275,0,1,30,1,31,0.87
25,-0.222,0,1,30.2,1,31,0.81
25,-0.202,0,1,25.1,1,31,0.84
25,-0.146,0,1,20.7,1,31,0.93
25,-0.272,1,1,22,1,1,0.9
25,-1.48,1,1,22,1,1,2.8
25,-2.67,1,1,22,1,1,4.8
25,-3.77,1,1,22,1,1,6.8
25,-4.95,1,1,22,1,1,8.4
25,-5.32,1,1,22,1,1,9.7
25,-6.53,1,0,22,1,1,8.6
25,-4.83,1,0,22,1,1,8
26,-0.156,0,1,22,1,1,0.6
26,-0.189,0,1,22,1,1,0.7
26,-0.205,0,1,22,1,1,0.56
26,-0.525,0,1,22,1,1,1.49
26,-0.54,0,1,22,1,1,1.63
26,-0.559,0,1,22,1,1,1.88
26,-1.08,0,1,22,1,1,3.37
26,-1.25,0,1,22,1,1,3.75
26,-1.31,0,1,22,1,1,4.02
26,-2.08,0,1,22,1,1,6.15
26,-2.26,0,1,22,1,1,6.06
26,-2.15,0,1,22,1,1,6.47
26,-1.18,0,0,22,1,1,4.1
26,-1.12,0,0,22,1,1,3.64
26,-1.02,0,0,22,1,1,3.6
26,-0.311,0,0,22,1,1,0.85
26,-0.31,0,0,22,1,1,0.7
26,-0.869,0,1,22,1,1,2.79
26,-1.51,0,1,22,1,4,4.36
26,-0.364,0,0,22,1,4,0.6
26,-0.364,0,0,22,1,4,0.68
26,-0.0996,0,1,22,1,4,0.77
26,-0.534,0,1,22,1,4,2.16
26,-1.41,0,1,22,1,4,4.88
26,-1.84,0,1,22,1,4,7.62
26,-1.73,0,0,22,1,4,6.48
26,-0.258,0,1,22,1,4,0.73
26,-0.36,0,1,22,1,4,1.42
26,-0.556,0,1,22,1,4,2.72
26,-1.18,0,1,22,1,4,3.95
26,-1.32,0,1,22,1,4,4.85
26,-1.8,0,1,22,1,4,5.73
26,-1.86,0,1,22,1,4,6.47
26,-2.58,0,1,22,1,4,9.45
26,-2.35,0,0,22,1,4,7.62
26,-1.8,0,0,22,1,4,6.64
26,-1.38,0,0,22,1,4,4.75
26,-1.23,0,0,22,1,4,4.01
26,-0.863,0,0,22,1,4,3.04
26,-0.655,0,0,22,1,4,1.93
26,-0.351,0,0,22,1,4,0.8
26,-2.9,0,1,19.8,1,18,0.69
26,-4.33,0,1,26,1,18,0.69
26,-4.25,0,1,30,1,18,0.75
26,-3.11,0,1,25,1,18,0.64
26,-4.52,0,1,20,1,18,0.59
26,-4.55,0,1,30,1,18,0.67
26,-0.255,0,1,25,1,31,1.05
26,-0.153,0,1,25,1,31,0.73
26,-0.249,0,1,30.1,1,31,0.94
26,-0.17,0,1,20.4,1,31,0.84
26,-0.182,0,1,20.2,1,31,0.86
26,-0.271,0,1,30,1,31,0.87
26,-0.221,0,1,30.2,1,31,0.81
26,-0.2,0,1,25.1,1,31,0.84
26,-0.145,0,1,20.7,1,31,0.93
26,-0.267,1,1,22,1,1,0.9
26,-1.45,1,1,22,1,1,2.8
26,-2.62,1,1,22,1,1,4.8
26,-3.72,1,1,22,1,1,6.8
26,-4.86,1,1,22,1,1,8.4
26,-5.23,1,1,22,1,1,9.7
26,-6.41,1,0,22,1,1,8.6
26,-4.73,1,0,22,1,1,8
27,-0.153,0,1,22,1,1,0.6
27,-0.188,0,1,22,1,1,0.7
27,-0.202,0,1,22,1,1,0.56
27,-0.516,0,1,22,1,1,1.49
27,-0.532,0,1,22,1,1,1.63
27,-0.549,0,1,22,1,1,1.88
27,-1.05,0,1,22,1,1,3.37
27,-1.22,0,1,22,1,1,3.75
27,-1.28,0,1,22,1,1,4.02
27,-2.02,0,1,22,1,1,6.15
27,-2.2,0,1,22,1,1,6.06
27,-2.1,0,1,22,1,1,6.47
27,-1.14,0,0,22,1,1,4.1
27,-1.1,0,0,22,1,1,3.64
27,-0.997,0,0,22,1,1,3.6
27,-0.306,0,0,22,1,1,0.85
27,-0.305,0,0,22,1,1,0.7
27,-0.857,0,1,22,1,1,2.79
27,-1.47,0,1,22,1,4,4.36
27,-0.36,0,0,22,1,4,0.6
27,-0.36,0,0,22,1,4,0.68
27,-0.0971,0,1,22,1,4,0.77
27,-0.52,0,1,22,1,4,2.16
27,-1.37,0,1,22,1,4,4.88
27,-1.79,0,1,22,1,4,7.62
