"Real NN 3 for C,0; ,None - All data","Averages for C,0; ,None","Real NN 3 for C,1; ,None - All data","Averages for C,1; ,None"
3.1,2.839098096,,
3.75,4.255091786,,
6.55,6.380769014,,
0.64,0.685715288,,
0.94,0.908624679,,
1.88,1.856444687,,
1.05,0.977696717,,
2.72,2.46279639,,
4.67,4.192182302,,
2.81,4.483870983,,
2.79,2.577113926,,
1.3,1.41183883,,
1.5,1.682564706,,
3.4,3.407178938,,
1.88,1.83406499,,
4.67,4.276796103,,
3.04,3.435730457,,
0.87,0.893912062,,
5.73,6.073077798,,
0.85,0.861062184,,
0.59,0.798644617,,
3.4,3.580159783,,
2.81,3.099725127,,
0.67,0.706833914,,
0.84,0.849173635,,
4.67,4.76618576,,
4.4,3.377014637,,
3.04,2.868712842,,
6.41,5.340149403,,
0.82,0.380335651,,
6.6,6.582840562,,
1.05,0.92914775,,
2.79,2.942816198,,
4.67,4.715403676,,
0.78,1.543036088,,
6.6,6.559517741,,
0.6,0.932727709,,
0.67,0.751376405,,
0.77,0.804059416,,
4.42,4.577890277,,
4.39,4.500747681,,
6.47,5.81529963,,
4.85,4.432180464,,
3.1,2.988738418,,
3.6,3.016731143,,
6.15,6.50336051,,
4.33,4.173030853,,
4.52,4.127049446,,
4.39,4.466175795,,
4.7,4.513101578,,
1.42,1.574411333,,
4.67,4.388756096,,
3.67,4.781920433,,
2.62,1.611965805,,
6.15,6.302659988,,
2.81,4.413515687,,
4.01,4.209761739,,
5.59,6.393839955,,
0.6,0.97134985,,
0.85,0.844862714,,
4.33,4.043637514,,
7.4,6.008952141,,
1.39,2.415893704,,
4.02,4.246768475,,
4.31,4.429340005,,
4.4,4.447543263,,
6.08,5.890955091,,
4.75,4.102229118,,
0.73,1.69398883,,
6.69,6.486147523,,
6.28,6.907740235,,
0.96,1.367520213,,
1.49,1.492660493,,
4.7,4.681300163,,
0.93,0.74319917,,
4.67,4.203888416,,
0.69,0.737059548,,
0.59,0.676864788,,
2.81,3.746825039,,
1.38,0.992047653,,
5.79,6.003374934,,
0.73,0.780084074,,
5.06,4.512780666,,
4.39,3.784459293,,
1.63,1.706600159,,
3.04,2.873781204,,
9.45,8.459645748,,
4.85,4.44513166,,
6.06,6.307269216,,
3.75,4.683336139,,
7.94,7.443523049,,
3.37,3.337694049,,
4.83,5.363319874,,
1.63,1.521208614,,
7.4,6.500941038,,
4.36,4.189763069,,
1.5,1.152585566,,
5.79,5.971406698,,
6.48,6.045493007,,
4.01,4.110683024,,
8.84,8.956274509,,
6.6,6.594650626,,
5.73,5.76383853,,
5,5.020448327,,
6.41,5.872958422,,
3.1,2.666008949,,
6.15,5.91341877,,
8.01,8.233982801,,
0.73,1.290400684,,
0.94,0.878988549,,
0.93,0.917636916,,
0.8,0.941477194,,
7.04,6.522413969,,
4.38,4.47763288,,
0.69,0.62068215,,
7.04,6.778255224,,
4.29,4.742181063,,
3.37,3.165477037,,
0.69,0.676812768,,
0.81,0.926603347,,
0.69,0.707209066,,
5.73,5.926099777,,
6.47,6.251109958,,
3.4,3.428837419,,
0.96,0.939728588,,
2.37,2.005917132,,
4.38,4.067743242,,
5,4.89738512,,
2.16,2.266759157,,
5.52,5.577860475,,
0.93,0.778636217,,
2.28,2.503324986,,
7.62,6.152446866,,
6.06,6.76076591,,
0.75,0.668212682,,
4.4,4.289551198,,
5.73,6.023980141,,
4.67,3.981378138,,
7.4,5.106220007,,
0.73,0.77972801,,
4.67,4.203996062,,
5.52,5.61876905,,
1.88,1.912870258,,
7.51,6.958331943,,
1.93,2.134310871,,
6.41,5.939894557,,
6.47,5.885864258,,
0.9,0.787383169,,
6.28,6.839430571,,
4.88,4.858406067,,
6.08,5.88847971,,
3.04,2.655548215,,
0.59,0.779415801,,
6.69,7.068351626,,
4.43,3.775514364,,
0.7,0.990524098,,
7.4,6.51651144,,
2.64,2.639421344,,
0.98,1.997347802,,
8.01,8.3185215,,
3.2,3.200722575,,
2.48,3.984531939,,
4.5,4.541878462,,
6.69,6.991404295,,
2.37,2.077172846,,
3.6,2.868867338,,
1.49,1.581128955,,
8.01,8.052943587,,
0.69,0.731379166,,
6.08,5.879364133,,
0.85,0.862391055,,
4.75,4.731893539,,
4.4,3.153739572,,
2.37,3.74605304,,
2.81,3.076711178,,
6.48,6.039937377,,
4.67,3.953615308,,
4.7,4.867935419,,
1.5,1.666113287,,
4.85,4.695725441,,
4.51,4.179320633,,
0.96,0.881761715,,
0.75,0.742460817,,
3.75,4.304186165,,
0.86,1.754809827,,
0.68,0.947949022,,
8.84,8.476700783,,
3.75,4.684899926,,
0.7,0.649540067,,
5.79,5.652403951,,
4.67,4.25886637,,
2.64,2.633085668,,
6.48,5.940685868,,
2.62,1.275463343,,
3.6,2.846558213,,
5.73,5.956865788,,
4.42,4.60832119,,
0.6,0.947949022,,
3.64,3.753076792,,
0.68,0.793273851,,
0.6,0.701261759,,
1.93,1.90767926,,
0.94,0.9046022,,
0.82,0.652903922,,
0.68,0.985866949,,
0.96,1.007145777,,
4.85,4.465483427,,
0.94,0.833021492,,
5.79,6.018845916,,
0.84,0.944723576,,
0.78,0.94812806,,
1.42,0.97881934,,
0.84,0.841240913,,
0.59,0.794385895,,
2.37,1.94071722,,
3.2,3.803410232,,
4.52,4.176409245,,
2.37,2.04090935,,
0.59,0.618229851,,
4.33,5.510973096,,
2.62,1.434809595,,
6.06,6.375449061,,
0.83,1.08519347,,
6.28,7.124859929,,
0.83,1.187482879,,
0.98,0.94361566,,
0.77,0.733993292,,
4.75,4.699967265,,
4.7,4.6119771,,
4.1,4.115233123,,
5.52,5.363623261,,
6.08,5.669702411,,
7.94,7.532484651,,
2.72,2.308909178,,
3.2,3.195784748,,
4.31,4.561203361,,
0.69,0.754916713,,
6.06,6.356569409,,
4.38,4.4303478,,
4.36,4.758788586,,
0.68,0.861018077,,
6.48,5.663110495,,
3.67,3.660865605,,
2.62,1.861493021,,
1.88,1.897403896,,
3.64,3.77622062,,
6.28,6.824907064,,
4.33,4.156368852,,
3.1,2.97059989,,
7.4,4.774606705,,
7.94,7.634949565,,
0.59,0.801104739,,
7.62,6.239503384,,
2.72,2.207939863,,
1.49,1.45524168,,
4.1,4.231689453,,
4.31,4.611494541,,
3.37,3.324598312,,
0.73,1.492077529,,
1.93,2.111043215,,
2.81,3.324987054,,
0.93,0.96168296,,
0.93,0.860885903,,
1.39,3.412163615,,
1.88,1.66689232,,
3.95,4.154823601,,
3.75,4.563296854,,
1.88,1.751279831,,
6.64,6.403657794,,
4.4,4.032279611,,
0.83,1.154628694,,
7.53,5.738077283,,
6.69,6.912919402,,
0.56,0.748842269,,
4.89,4.460836411,,
3.4,3.626444221,,
4.7,4.58422792,,
3.4,4.028362989,,
4.67,4.662087202,,
4.32,4.604990005,,
6.64,6.403001428,,
4.1,4.012860537,,
0.86,1.008516103,,
0.73,0.930566579,,
4.85,4.726148009,,
5.59,5.963876486,,
3.37,3.295695007,,
3.1,2.470957249,,
0.78,1.317662284,,
0.77,0.642570578,,
0.69,0.685278207,,
0.59,0.882099301,,
0.98,1.158757299,,
4.67,4.296736717,,
0.96,1.337783724,,
0.94,0.882410705,,
5.52,5.893577099,,
4.7,4.566420794,,
3.75,3.742437363,,
5.06,5.440768123,,
2.16,2.057379663,,
4.83,5.056705236,,
0.75,0.763553709,,
4.36,5.091579914,,
4.75,4.749621272,,
4.7,4.634794235,,
0.69,0.674855411,,
3.75,4.533099413,,
7.62,6.146653056,,
4.38,4.4080019,,
3.6,2.89405179,,
3.6,3.097689748,,
3.75,4.965886593,,
6.55,6.212422848,,
3.64,3.750741899,,
6.47,6.356698871,,
0.73,1.269178599,,
0.85,0.626922503,,
6.55,6.362514138,,
3.6,2.761473536,,
2.81,3.024930477,,
5,5.349635839,,
4.1,4.11501056,,
0.73,1.223896712,,
4.75,4.797940969,,
1.39,2.181852162,,
7.4,6.395319104,,
9.45,6.013400316,,
2.81,3.01401943,,
0.86,1.142148823,,
7.4,6.529330134,,
0.7,0.713184386,,
0.83,1.112993464,,
0.6,0.60025245,,
4.38,2.911457956,,
6.69,6.836041331,,
4.4,4.250059247,,
6.06,8.434916496,,
4.39,4.921070695,,
0.6,1.124354333,,
2.48,2.636427104,,
0.68,1.163645685,,
4.7,4.592758656,,
0.6,0.454602502,,
6.69,6.851687431,,
3.75,4.282786667,,
7.12,7.160833597,,
0.94,0.895905763,,
0.73,1.768860579,,
6.47,6.165786982,,
3.64,3.497092783,,
7.51,7.132370949,,
4.01,4.141775131,,
3.95,4.282160103,,
3.95,4.082177937,,
4.67,4.486478806,,
2.64,2.627057016,,
2.48,2.557336688,,
4.85,4.607445121,,
7.62,6.090884209,,
4.38,4.446384192,,
2.37,3.47720933,,
2.16,2.097415864,,
4.88,4.737157941,,
2.28,2.71059072,,
4.29,3.803961098,,
4.75,4.073964059,,
3.6,3.220894694,,
0.82,0.346244559,,
7.12,7.301769137,,
3.1,2.631060421,,
9.45,9.207273245,,
1.3,1.414977938,,
0.69,0.744299993,,
5.73,6.0462327,,
5.59,6.153399706,,
2.37,3.554110587,,
1.93,1.905467272,,
4.29,3.575896978,,
6.69,6.939309001,,
7.04,6.194126129,,
3.4,3.530950487,,
4.54,4.36896944,,
1.39,2.285980761,,
4.5,4.47453928,,
6.15,6.116496921,,
7.94,7.478555322,,
0.6,1.079322845,,
4.7,4.516768813,,
0.69,0.77436465,,
4.83,5.565274954,,
1.88,1.93492052,,
5.06,4.234369338,,
5.52,5.626074791,,
4.36,5.345017791,,
4.39,4.774653673,,
5,4.943590999,,
7.94,7.639000535,,
4.52,4.16664362,,
2.37,2.030228168,,
3.4,3.607284665,,
4.75,4.342185974,,
4.36,4.218826592,,
1.3,1.25839439,,
4.54,4.184678853,,
6.55,6.157488585,,
8.84,8.76805377,,
7.51,6.919239998,,
4.4,3.376551926,,
2.62,1.557056218,,
4.36,5.51886034,,
1.49,1.38342157,,
6.64,6.410184383,,
0.96,1.012472406,,
0.96,1.20120123,,
0.85,0.940960392,,
2.72,2.310976565,,
4.54,4.35784018,,
1.39,2.140505522,,
0.85,0.655891493,,
4.88,4.818588495,,
6.6,6.594812512,,
1.49,1.54112491,,
5,5.024497867,,
0.69,0.303952582,,
4.51,4.211623847,,
2.48,2.561661959,,
4.43,4.171885431,,
2.79,2.95068717,,
0.83,1.089418128,,
3.95,3.287455976,,
3.4,3.475590706,,
6.06,6.312028766,,
0.85,0.848638535,,
0.83,1.607772008,,
6.28,5.64896524,,
8.84,8.539621592,,
3.64,3.771231771,,
4.01,4.244491339,,
3.64,3.743245363,,
7.94,7.466510534,,
4.51,4.193316579,,
0.96,1.503436655,,
3.75,3.853979349,,
3.04,2.986214995,,
4.67,4.639095426,,
1.63,1.760201514,,
3.75,4.814369082,,
1.49,1.765583366,,
0.73,0.774748057,,
6.47,6.076755404,,
3.04,2.751043558,,
4.83,4.916703701,,
0.6,0.616136588,,
4.33,4.131850839,,
6.15,5.952740312,,
2.28,2.533147693,,
4.1,4.142729461,,
4.43,4.189590335,,
0.94,0.893830657,,
3.6,2.931759477,,
7.04,6.137427926,,
8.84,8.464210987,,
5.79,5.531584024,,
6.47,6.349216819,,
0.84,0.811506987,,
2.79,3.040724814,,
6.69,6.665124536,,
7.51,7.089312911,,
0.86,0.856572613,,
0.75,0.726084352,,
1.88,1.675835401,,
0.6,0.595363714,,
2.62,1.67189759,,
0.9,0.837615237,,
4.33,4.04968828,,
4.01,4.224288583,,
3.67,4.38436532,,
0.94,0.868411407,,
0.68,0.666146502,,
4.4,4.431246877,,
6.28,6.978419781,,
0.85,0.654425472,,
0.9,0.730458423,,
1.05,1.038624316,,
6.41,5.235761881,,
6.64,6.238852739,,
4.85,4.222631633,,
5,4.938410401,,
0.68,0.779689699,,
0.8,0.90707548,,
0.84,0.844448626,,
7.51,7.093819857,,
5.59,5.992264152,,
3.1,2.872539818,,
5.52,5.602730513,,
2.79,2.979493678,,
4.4,4.267768621,,
0.69,0.691737786,,
4.38,3.69435519,,
4.75,4.834669352,,
0.8,0.88467285,,
4.83,4.99254334,,
4.85,4.260442436,,
0.59,0.818912745,,
6.6,6.560932517,,
3.75,4.819777369,,
7.62,6.121826768,,
0.84,0.880915139,,
1.05,0.959483027,,
1.5,1.421342671,,
0.85,0.607019994,,
6.15,5.854638577,,
0.83,1.35393925,,
0.96,1.389697552,,
4.42,4.594718933,,
8.01,8.270577431,,
2.37,1.931933075,,
4.36,5.228889227,,
7.12,6.949850798,,
3.75,4.447670102,,
4.54,4.729212403,,
3.6,4.390278816,,
1.3,1.445454568,,
0.8,1.099810958,,
7.04,6.335958958,,
6.48,6.215165138,,
3.95,3.049924493,,
0.82,0.835824415,,
3.6,2.839402795,,
0.64,0.69429256,,
3.75,3.885729611,,
3.04,2.828724742,,
6.64,5.392858863,,
0.81,0.939676702,,
4.52,3.992250323,,
3.64,3.48175782,,
5,4.867144346,,
6.28,6.730493426,,
6.47,5.896650076,,
3.95,3.962537706,,
4.75,4.835160971,,
0.82,0.832795456,,
0.68,0.97134985,,
6.55,6.158599019,,
1.93,2.519423783,,
0.7,0.818949223,,
4.67,4.902616382,,
4.67,4.037777126,,
3.95,4.168683231,,
6.08,5.635066628,,
5,5.008077145,,
2.37,2.793668747,,
4.5,4.500552297,,
4.88,5.368423581,,
4.36,4.7078017,,
0.84,0.873010337,,
4.88,4.950190425,,
1.93,2.060921043,,
6.55,6.147742629,,
3.67,3.631750464,,
0.56,0.634021267,,
6.08,5.736855865,,
0.69,0.751743004,,
3.2,3.521449268,,
0.86,0.891555727,,
5.06,4.474636197,,
6.15,5.878367305,,
5.73,5.934938788,,
0.87,0.899151549,,
6.47,5.553159237,,
1.63,1.802809715,,
4.38,4.116178393,,
6.48,6.099553823,,
0.69,0.655539498,,
1.42,1.643927872,,
6.61,6.958331943,,
2.28,2.634158254,,
3.2,3.242993176,,
3.6,3.38986659,,
6.64,5.940943956,,
1.5,1.905581951,,
6.47,6.518936992,,
2.16,2.15738529,,
1.05,1.13640739,,
5,4.9059062,,
7.94,6.726205468,,
6.69,6.906762838,,
0.6,1.026125491,,
0.87,0.914034098,,
4.88,4.87313354,,
3.67,4.708594203,,
3.75,5.102371931,,
4.36,4.332556486,,
0.86,0.868349195,,
4.67,4.651145577,,
3.95,3.824401677,,
5.06,4.413935542,,
0.98,1.322837204,,
0.85,0.73546125,,
1.42,1.789236933,,
2.79,3.043174028,,
4.38,4.50976336,,
7.62,6.35138464,,
7.51,6.129520416,,
6.69,6.721190214,,
7.62,6.164622903,,
4.67,4.057073712,,
1.63,1.784175456,,
5.59,6.680060983,,
0.64,0.621209882,,
2.64,2.560365021,,
3.37,3.315830052,,
4.33,3.889685571,,
0.84,0.856870458,,
3.2,3.243139863,,
9.45,8.923398972,,
4.54,4.224013269,,
4.38,4.424533129,,
0.8,1.075402036,,
7.12,7.272775888,,
3.75,4.835080862,,
0.59,0.706837386,,
2.62,1.593118042,,
0.56,0.747592315,,
4.54,4.356858611,,
5.79,5.981714845,,
1.39,2.285794079,,
3.67,4.689419031,,
4.75,4.396368265,,
3.64,3.616973519,,
0.8,0.874900267,,
8.01,8.027898073,,
6.55,6.338724732,,
6.41,5.271436572,,
1.49,1.805899769,,
6.6,6.582517028,,
0.69,0.720854342,,
0.7,0.876783237,,
3.1,2.537596345,,
4.43,4.058588147,,
4.01,4.225248098,,
4.7,4.699323058,,
0.75,0.74161385,,
3.4,3.65314728,,
4.1,4.492770135,,
4.5,4.273925662,,
4.02,4.783991337,,
1.93,1.915243059,,
7.51,6.364004374,,
7.53,5.898687601,,
4.1,4.076967657,,
4.7,4.578532934,,
4.7,4.614047408,,
1.49,1.655961126,,
7.4,6.168451786,,
2.16,2.057301253,,
5.79,5.987369657,,
4.31,4.634635091,,
4.52,4.073450089,,
7.62,6.232344747,,
0.69,0.646589816,,
4.01,4.191422462,,
3.1,2.620097697,,
2.72,2.186353922,,
4.5,4.416616082,,
1.88,1.942320973,,
0.94,0.71818231,,
4.36,5.360597134,,
0.85,0.753822431,,
6.15,6.067746639,,
0.6,0.797093332,,
3.4,3.373177528,,
4.43,4.202955425,,
4.5,4.431246877,,
4.83,4.894089222,,
0.6,0.468910366,,
3.67,3.590426266,,
0.9,0.746792614,,
0.78,1.248392686,,
3.75,3.853986919,,
0.64,1.108140603,,
0.73,1.300273508,,
3.4,4.027034342,,
6.06,6.648491979,,
4.4,4.292184949,,
6.47,6.227499127,,
6.55,6.123023987,,
1.3,1.423841536,,
7.12,6.887650371,,
0.64,0.706155881,,
4.31,4.580166459,,
2.62,1.491919935,,
2.28,2.740095198,,
3.67,3.611551583,,
0.75,0.665634722,,
4.32,4.477351665,,
5.52,5.46846509,,
2.62,1.975300819,,
3.2,3.297849417,,
0.6,1.048406169,,
8.84,8.850974798,,
4.39,4.479688048,,
7.62,6.704807878,,
3.67,3.589610219,,
4.01,4.200139523,,
1.93,1.922666997,,
8.01,8.157796979,,
4.29,4.703338861,,
1.39,3.609242618,,
3.37,3.376674533,,
4.39,4.451505542,,
0.86,1.159070522,,
2.16,2.152632058,,
1.93,1.94550392,,
0.69,0.656538919,,
6.41,5.409787536,,
0.9,0.951726511,,
4.5,4.05392468,,
2.64,2.577720404,,
5,7.776142716,,
1.5,1.248143092,,
4.33,4.086230755,,
0.78,0.988117397,,
0.8,1.180952668,,
3.64,3.73193574,,
2.79,2.868725836,,
5.73,6.030712724,,
4.52,4.074155509,,
3.67,3.898113549,,
0.82,0.806480125,,
6.08,5.807344079,,
3.75,3.91133827,,
0.9,0.783786356,,
2.16,2.120881945,,
0.56,0.631189123,,
0.8,0.887179554,,
6.06,6.643978477,,
3.04,2.834347129,,
5.79,5.645575404,,
2.48,2.634851038,,
0.81,0.89931725,,
0.83,1.088581696,,
4.83,4.903866649,,
0.75,0.639533937,,
1.88,1.759696096,,
7.12,7.241146207,,
7.94,7.524947166,,
5.59,5.388593793,,
3.67,3.594392598,,
3.64,3.526663065,,
0.67,0.64704296,,
4.31,4.42299521,,
5.59,6.6577667,,
7.12,7.0453372,,
0.85,0.852202967,,
6.15,5.822681904,,
6.61,7.240424037,,
3.2,3.296258092,,
0.6,0.603053421,,
0.67,0.669516563,,
5.59,6.522939205,,
7.62,8.05844295,,
4.4,3.526080191,,
0.56,0.87356402,,
4.36,4.997359633,,
0.69,0.775827229,,
7.12,7.063408375,,
0.84,0.854474097,,
4.75,4.833972573,,
4.4,4.07706058,,
4.67,4.145052791,,
4.89,5.254162192,,
3.64,3.700529397,,
4.75,4.743852258,,
0.67,0.606090531,,
4.54,4.303399682,,
1.93,2.288882315,,
0.73,0.790934622,,
9.45,9.067238808,,
0.8,0.895174235,,
7.62,6.162839174,,
4.51,4.267776728,,
3.04,2.989037693,,
0.75,0.687166467,,
8.01,8.289921999,,
7.51,6.170456648,,
5.79,6.007986069,,
6.47,5.611665487,,
1.39,2.092953444,,
1.5,1.722434491,,
0.75,0.616107732,,
0.69,0.654329397,,
0.73,0.944487095,,
6.55,6.294440627,,
4.67,4.19944942,,
2.48,3.065394819,,
2.37,3.475257754,,
4.51,4.003638268,,
3.1,2.582459331,,
2.79,2.867254555,,
6.61,6.846557617,,
0.68,0.800022274,,
2.16,2.125712812,,
3.6,3.002770603,,
0.98,1.542629302,,
4.5,3.911532104,,
6.64,6.153257251,,
7.12,7.178931594,,
2.16,2.056072205,,
4.33,3.918548405,,
3.37,3.751179457,,
3.2,3.183560371,,
2.48,3.033268511,,
3.6,3.444585085,,
4.01,4.089099348,,
3.4,3.521535873,,
4.67,4.74977529,,
4.42,3.974320114,,
0.75,0.752291605,,
4.89,4.638731003,,
0.67,0.770906687,,
5.06,3.998164713,,
4.67,4.884272218,,
3.4,3.572610199,,
4.33,4.028228283,,
6.15,6.769445539,,
0.84,0.880473673,,
0.84,1.173055112,,
4.42,4.59440589,,
2.79,2.536808431,,
4.75,4.658736587,,
7.62,6.200801492,,
2.72,2.261772335,,
7.51,7.229302406,,
6.55,5.254946113,,
5,4.868352771,,
0.69,0.84047693,,
3.37,3.331828058,,
6.64,6.514842272,,
0.85,0.686486065,,
4.02,4.525867701,,
4.39,4.063266158,,
4.33,4.159254253,,
1.05,1.00616011,,
0.81,0.903885648,,
0.81,0.767075628,,
2.28,1.691477269,,
1.38,1.000475153,,
3.37,3.346497595,,
4.42,4.091190457,,
2.81,4.357912421,,
0.69,0.691330016,,
0.7,0.634813115,,
6.06,6.729370713,,
0.75,0.764945656,,
4.67,4.874426484,,
0.83,1.093882456,,
4.85,4.889821172,,
3.64,3.579537392,,
4.7,4.699451923,,
0.69,0.683965147,,
3.4,3.437162817,,
0.6,0.607508592,,
3.6,3.176764369,,
6.28,6.852500796,,
7.51,7.118385792,,
6.61,7.374220848,,
6.47,6.287995219,,
4.39,4.49355185,,
3.6,3.061192334,,
5.73,5.934202671,,
4.52,3.996689558,,
4.7,4.739632726,,
4.51,3.941267431,,
2.81,4.194971561,,
0.94,0.874497622,,
4.36,4.267768621,,
0.96,1.108514547,,
0.69,0.698788047,,
7.51,6.559173703,,
8.84,8.728049278,,
0.7,0.70523268,,
0.81,0.828171879,,
2.64,2.729846835,,
0.84,0.866696998,,
4.29,4.610761523,,
0.7,0.476810962,,
0.86,0.861182272,,
0.75,0.655338347,,
0.84,0.940710962,,
4.32,4.49355185,,
0.69,0.720284075,,
9.45,6.349895597,,
7.62,6.167794704,,
0.77,0.793541789,,
4.31,4.604990005,,
0.68,0.781602353,,
3.4,3.375358641,,
4.67,3.99695605,,
0.93,0.801390365,,
1.05,1.07394959,,
0.9,0.779714629,,
0.86,1.653099626,,
2.62,1.597846746,,
0.96,1.294712454,,
6.15,6.351133943,,
0.96,0.82299079,,
4.01,4.17176187,,
0.81,0.841638327,,
3.75,4.72454226,,
4.39,4.436609745,,
1.63,1.594075233,,
7.62,6.172255516,,
1.88,1.768568456,,
6.41,5.233624578,,
0.69,0.743238792,,
5,4.991246939,,
0.84,0.959391385,,
0.94,0.885063469,,
4.29,3.793872178,,
3.6,3.485875368,,
2.81,3.130381644,,
0.94,0.888951749,,
4.36,5.148492694,,
4.4,4.019088268,,
0.68,0.79514873,,
6.15,6.562953472,,
7.62,7.957588434,,
1.42,1.354787856,,
2.62,1.459027171,,
2.81,3.033955336,,
4.75,4.780634403,,
3.6,3.309258878,,
0.67,0.520658746,,
7.94,7.394544959,,
1.63,1.636862546,,
3.75,5.096196175,,
0.77,0.782943323,,
1.49,1.841316849,,
6.06,6.623477578,,
5.79,5.998037338,,
2.72,2.301160812,,
4.54,4.292812347,,
0.94,0.86380434,,
6.48,5.681934834,,
4.29,4.412221789,,
0.83,1.060968593,,
0.84,0.825684756,,
4.36,5.083706856,,
0.7,0.127765752,,
6.08,5.691468358,,
4.36,5.482285857,,
3.1,2.486216605,,
4.52,4.120541573,,
3.4,3.385519862,,
4.51,4.160157561,,
3.95,3.703786612,,
4.89,4.693304181,,
4.29,4.719147086,,
0.9,0.898965135,,
0.82,-0.229338795,,
3.75,4.299959779,,
2.28,2.107905686,,
4.5,4.457633018,,
4.88,4.783895731,,
3.37,3.169645429,,
2.81,3.663635433,,
8.84,8.616631746,,
7.53,7.011726618,,
7.94,7.504901767,,
4.54,4.317064762,,
5.73,6.039513946,,
3.2,3.060552657,,
5,5.383146405,,
0.67,0.647509605,,
0.6,0.585075222,,
4.85,4.56336844,,
4.75,4.562857985,,
5.79,6.022593498,,
3.6,3.144343138,,
7.62,6.159179688,,
7.12,6.632250905,,
0.69,0.752992541,,
2.64,2.572507083,,
0.84,0.822209075,,
0.69,0.180068344,,
3.4,3.549941659,,
4.1,3.796555996,,
5,4.841848016,,
7.51,7.036515713,,
4.85,4.756181002,,
6.47,6.101872683,,
8.01,7.647987843,,
0.7,0.867307395,,
0.86,1.19486317,,
2.16,2.067918122,,
0.85,0.984693065,,
4.38,4.43659687,,
1.42,1.56263116,,
7.94,7.626106858,,
5.06,4.730979443,,
1.42,1.570879042,,
0.81,0.775387585,,
0.9,0.75275521,,
3.75,3.88915801,,
4.67,4.654138565,,
1.39,2.294845819,,
2.72,2.227015376,,
5.59,5.878550887,,
3.04,2.721072614,,
4.33,4.070331156,,
0.69,0.632855281,,
7.4,6.302053928,,
2.79,2.855687857,,
4.1,5.368081093,,
4.42,4.167408168,,
0.82,0.84088175,,
4.4,4.253063917,,
0.8,0.98775357,,
7.12,6.532806754,,
2.64,2.752085149,,
0.77,0.806594968,,
5.52,5.794265628,,
2.72,2.338899553,,
4.29,4.378628969,,
7.4,6.522410035,,
0.98,2.263592124,,
2.81,3.418403566,,
0.56,0.611320853,,
6.15,6.250811815,,
4.67,4.161176205,,
0.75,0.670248285,,
0.69,0.612726331,,
2.48,3.807491481,,
3.75,4.51580584,,
0.69,0.736120716,,
0.85,0.964611635,,
9.45,6.001474738,,
0.77,0.800109923,,
0.86,0.977880895,,
0.86,0.952085227,,
0.75,0.598072588,,
9.45,8.834848642,,
5,4.932928443,,
5.06,4.153638363,,
0.94,0.904674277,,
0.73,1.303315252,,
6.6,6.244344592,,
7.94,7.244591117,,
0.56,0.644375093,,
1.49,1.729570597,,
2.16,2.084588975,,
4.52,4.127735138,,
2.64,2.443118155,,
4.32,4.622374773,,
1.42,1.280563116,,
1.93,2.166348517,,
4.36,5.192496061,,
4.43,3.731455505,,
7.04,6.828379273,,
2.28,2.187012672,,
1.05,1.133158177,,
7.62,7.010690093,,
1.88,1.643208832,,
0.67,0.71344769,,
0.8,0.935273334,,
7.4,6.472753286,,
0.96,1.131758034,,
4.38,3.386832058,,
0.82,0.95764038,,
4.67,3.756961703,,
0.73,0.94822824,,
7.53,5.80602324,,
2.81,3.078794599,,
1.63,1.676442862,,
0.83,1.279088274,,
1.05,0.969210595,,
6.06,6.374213934,,
4.54,4.162371218,,
0.73,0.908827156,,
2.62,2.052377403,,
7.51,6.168133497,,
0.6,0.861018077,,
6.47,6.018373728,,
3.64,4.780226946,,
7.12,7.150436521,,
0.67,0.770956546,,
4.39,4.464082599,,
4.02,4.50257206,,
6.28,7.057679534,,
2.48,3.957864463,,
0.7,0.695736319,,
0.82,0.5289611,,
0.68,1.18091318,,
7.53,7.014936328,,
5.79,6.02167666,,
0.7,0.947617576,,
5,4.951481581,,
2.62,1.566409528,,
0.86,0.87838462,,
3.95,3.727971613,,
6.28,7.004908204,,
1.93,2.335188776,,
0.87,0.889259219,,
1.5,1.651110888,,
4.42,4.631222486,,
2.79,2.502098441,,
2.79,2.689771652,,
7.62,8.019992709,,
3.1,2.587415934,,
0.69,0.665679365,,
6.64,6.402995706,,
6.6,6.616479039,,
5.52,5.707300901,,
4.67,4.069001913,,
0.78,1.098533869,,
0.7,0.751940191,,
1.88,1.646824539,,
7.53,6.662038565,,
5.73,6.24934721,,
4.7,4.638004363,,
0.86,0.854995057,,
4.67,3.791486919,,
3.4,3.386027277,,
0.73,1.380973071,,
0.86,2.630153179,,
7.62,6.951485157,,
8.01,8.060870767,,
6.69,6.710666418,,
4.36,4.021746337,,
5.59,6.56874764,,
2.64,2.392489135,,
1.39,2.279599726,,
0.69,0.80290167,,
7.4,6.428160906,,
0.56,0.746451274,,
0.93,0.938669845,,
7.62,6.19793725,,
1.49,1.462015778,,
7.51,6.961918354,,
3.04,2.916977286,,
0.86,1.296121061,,
0.84,0.92654103,,
0.59,0.641678557,,
2.37,2.001677185,,
0.6,0.990517169,,
3.64,3.744394124,,
6.61,6.723497868,,
3.1,2.539898872,,
4.29,3.807588041,,
4.39,4.608524919,,
1.49,1.646148503,,
7.94,7.508652091,,
3.6,3.765344143,,
0.56,0.632853717,,
0.6,0.666146502,,
4.54,4.34859848,,
0.69,0.694072783,,
4.83,4.977994919,,
0.9,0.782521397,,
4.43,4.289551198,,
4.51,4.011671185,,
